order_id,customer_id,order_date,status,shipping_cost
O001748,C00480,2024-02-02,Delivered,7.99
O001749,C00943,2024-11-23,Delivered,0.0
O001750,C00359,2025-10-04,Returned,19.99
O001751,C00507,2024-11-05,Delivered,0.0
O001752,C00954,2024-12-11,Delivered,0.0
O001753,C00405,2025-06-19,Delivered,4.99
O001754,C00982,2025-01-07,Shipped,4.99
O001755,C00557,2025-11-12,Delivered,4.99
O001756,C00296,2025-11-14,Delivered,7.99
O001757,C00778,2024-01-09,Delivered,4.99
O001758,C00982,2025-09-08,Processing,7.99
O001759,C00603,2024-12-17,Delivered,7.99
O001760,C00271,2025-12-28,Delivered,0.0
O001761,C00856,2024-12-25,Returned,7.99
O001762,C00197,2025-12-27,Delivered,12.99
O001763,C00177,2025-08-19,Processing,0.0
O001764,C00739,2024-08-14,Returned,4.99
O001765,C00052,2025-02-01,Cancelled,19.99
O001766,C00842,2025-12-29,Delivered,4.99
O001767,C00798,2025-11-11,Delivered,4.99
O001768,C00873,2024-04-04,Shipped,19.99
O001769,C00040,2025-07-13,Processing,0.0
O001770,C00344,2024-11-06,Delivered,0.0
O001771,C00339,2024-01-06,Shipped,12.99
O001772,C00102,2024-11-27,Delivered,12.99
O001773,C00638,2024-08-03,Delivered,4.99
O001774,C00438,2025-10-21,Delivered,4.99
O001775,C00957,2024-11-03,Shipped,12.99
O001776,C00458,2025-10-30,Delivered,7.99
O001777,C00796,2024-01-01,Delivered,0.0
O001778,C00334,2024-10-09,Processing,0.0
O001779,C00496,2024-08-08,Delivered,4.99
O001780,C00564,2024-08-02,Delivered,12.99
O001781,C00546,2024-03-04,Delivered,12.99
O001782,C00193,2024-06-28,Delivered,19.99
O001783,C00567,2025-02-19,Delivered,12.99
O001784,C00264,2024-09-21,Returned,7.99
O001785,C00211,2024-12-02,Delivered,4.99
O001786,C00908,2024-11-18,Shipped,7.99
O001787,C00071,2025-11-17,Delivered,7.99
O001788,C00173,2025-11-28,Delivered,4.99
O001789,C00796,2024-12-29,Delivered,0.0
O001790,C00042,2024-11-01,Delivered,19.99
O001791,C00544,2024-04-14,Delivered,4.99
O001792,C00761,2025-12-15,Delivered,4.99
O001793,C00794,2024-02-24,Delivered,7.99
O001794,C00266,2024-09-28,Delivered,7.99
O001795,C00022,2024-09-28,Delivered,0.0
O001796,C00909,2024-10-22,Delivered,12.99
O001797,C00172,2024-06-11,Returned,0.0
O001798,C00275,2025-09-13,Delivered,0.0
O001799,C00009,2024-05-01,Delivered,4.99
O001800,C00701,2025-05-15,Returned,7.99
O001801,C00911,2024-05-02,Shipped,19.99
O001802,C00905,2024-03-06,Delivered,12.99
O001803,C00594,2025-11-29,Delivered,19.99
O001804,C00519,2024-06-30,Delivered,0.0
O001805,C00396,2025-10-24,Delivered,0.0
O001806,C00364,2025-02-07,Shipped,7.99
O001807,C00811,2024-03-14,Shipped,0.0
O001808,C00767,2025-12-16,Delivered,12.99
O001809,C00055,2024-08-13,Processing,7.99
O001810,C00059,2025-11-12,Delivered,19.99
O001811,C00343,2024-06-14,Delivered,0.0
O001812,C00480,2025-11-10,Shipped,4.99
O001813,C00213,2024-01-11,Delivered,4.99
O001814,C00813,2025-01-10,Shipped,0.0
O001815,C00851,2025-08-30,Returned,7.99
O001816,C00685,2025-12-08,Delivered,4.99
O001817,C00251,2025-11-29,Delivered,4.99
O001818,C00685,2025-10-22,Delivered,4.99
O001819,C00806,2025-11-22,Delivered,0.0
O001820,C00743,2024-07-07,Delivered,4.99
O001821,C00103,2024-09-14,Delivered,4.99
O001822,C00440,2024-09-19,Shipped,0.0
O001823,C00055,2024-11-18,Delivered,4.99
O001824,C00873,2024-11-23,Delivered,0.0
O001825,C00191,2025-02-07,Delivered,4.99
O001826,C00337,2024-06-07,Shipped,0.0
O001827,C00970,2025-07-01,Delivered,4.99
O001828,C00525,2024-06-13,Delivered,7.99
O001829,C00718,2024-10-12,Shipped,7.99
O001830,C00402,2025-01-03,Delivered,12.99
O001831,C00929,2025-09-27,Delivered,4.99
O001832,C00576,2025-08-07,Cancelled,4.99
O001833,C00375,2025-05-26,Delivered,12.99
O001834,C00531,2024-06-04,Processing,4.99
O001835,C00458,2025-02-10,Delivered,7.99
O001836,C00799,2024-03-25,Delivered,4.99
O001837,C00532,2024-11-18,Cancelled,4.99
O001838,C00615,2024-12-01,Delivered,7.99
O001839,C00574,2024-02-03,Shipped,0.0
O001840,C00951,2024-09-03,Shipped,4.99
O001841,C00791,2025-12-16,Cancelled,0.0
O001842,C00535,2025-12-15,Processing,4.99
O001843,C00139,2024-11-09,Delivered,0.0
O001844,C00957,2024-02-06,Delivered,7.99
O001845,C00259,2024-06-22,Delivered,7.99
O001846,C00241,2024-11-23,Delivered,7.99
O001847,C00536,2025-12-13,Cancelled,4.99
O001848,C00126,2024-05-21,Delivered,19.99
O001849,C00073,2025-08-26,Delivered,7.99
O001850,C00006,2024-04-16,Delivered,4.99
O001851,C00248,2025-12-25,Delivered,12.99
O001852,C00302,2024-11-19,Processing,7.99
O001853,C00050,2025-09-05,Delivered,7.99
O001854,C00026,2024-11-05,Delivered,0.0
O001855,C00160,2025-05-07,Cancelled,4.99
O001856,C00154,2024-07-02,Delivered,12.99
O001857,C00130,2024-05-26,Delivered,4.99
O001858,C00267,2025-12-09,Delivered,7.99
O001859,C00819,2025-12-02,Delivered,7.99
O001860,C00132,2025-11-21,Delivered,12.99
O001861,C00717,2025-05-05,Cancelled,0.0
O001862,C00076,2025-10-10,Delivered,7.99
O001863,C00195,2024-03-05,Returned,0.0
O001864,C00368,2024-11-03,Shipped,7.99
O001865,C00559,2024-10-15,Delivered,7.99
O001866,C00660,2025-05-15,Delivered,0.0
O001867,C00189,2024-11-10,Delivered,7.99
O001868,C00929,2024-05-29,Delivered,4.99
O001869,C00337,2025-04-04,Cancelled,0.0
O001870,C00028,2025-10-16,Delivered,4.99
O001871,C00037,2024-11-19,Delivered,0.0
O001872,C00754,2024-05-11,Delivered,4.99
O001873,C00185,2024-07-05,Delivered,4.99
O001874,C00944,2024-08-05,Delivered,7.99
O001875,C00839,2024-09-30,Delivered,7.99
O001876,C00654,2025-05-23,Delivered,7.99
O001877,C00406,2025-04-08,Delivered,0.0
O001878,C00129,2025-07-05,Delivered,19.99
O001879,C00862,2024-11-12,Shipped,7.99
O001880,C00013,2025-10-27,Delivered,0.0
O001881,C00977,2024-07-11,Delivered,12.99
O001882,C00548,2024-12-20,Delivered,0.0
O001883,C00934,2025-10-02,Delivered,7.99
O001884,C00678,2024-06-23,Returned,4.99
O001885,C00437,2024-04-17,Delivered,4.99
O001886,C00600,2025-11-20,Delivered,12.99
O001887,C00102,2024-11-05,Cancelled,4.99
O001888,C00290,2025-06-26,Shipped,0.0
O001889,C00570,2024-01-21,Delivered,19.99
O001890,C00598,2025-07-01,Delivered,19.99
O001891,C00405,2024-10-18,Delivered,7.99
O001892,C00412,2024-02-20,Delivered,4.99
O001893,C00286,2025-04-18,Shipped,0.0
O001894,C00877,2024-08-08,Delivered,7.99
O001895,C00108,2024-11-21,Shipped,0.0
O001896,C00430,2024-03-17,Delivered,0.0
O001897,C00018,2024-05-27,Delivered,4.99
O001898,C00933,2024-09-28,Delivered,0.0
O001899,C00228,2024-03-27,Shipped,0.0
O001900,C00064,2025-11-30,Delivered,4.99
O001901,C00922,2024-01-05,Delivered,0.0
O001902,C00077,2024-12-26,Delivered,0.0
O001903,C00783,2024-05-02,Delivered,0.0
O001904,C00669,2024-10-09,Delivered,0.0
O001905,C00483,2025-12-05,Cancelled,7.99
O001906,C00724,2024-06-09,Delivered,12.99
O001907,C00743,2025-12-19,Cancelled,4.99
O001908,C00037,2024-07-12,Delivered,4.99
O001909,C00318,2025-08-09,Delivered,0.0
O001910,C00717,2025-02-10,Delivered,0.0
O001911,C00779,2025-11-20,Delivered,0.0
O001912,C00549,2025-02-17,Cancelled,4.99
O001913,C00647,2025-01-28,Delivered,7.99
O001914,C00917,2024-07-04,Delivered,7.99
O001915,C00790,2024-06-12,Delivered,4.99
O001916,C00842,2025-12-02,Returned,0.0
O001917,C00491,2024-10-30,Delivered,7.99
O001918,C00625,2024-11-16,Delivered,4.99
O001919,C00943,2025-08-23,Delivered,7.99
O001920,C00907,2024-11-04,Delivered,4.99
O001921,C00269,2025-12-14,Delivered,7.99
O001922,C00089,2025-08-06,Cancelled,12.99
O001923,C00559,2025-04-05,Delivered,19.99
O001924,C00828,2025-11-19,Delivered,4.99
O001925,C00031,2024-02-13,Delivered,4.99
O001926,C00110,2024-08-20,Delivered,0.0
O001927,C00177,2024-12-19,Delivered,19.99
O001928,C00378,2024-07-28,Processing,4.99
O001929,C00526,2025-08-11,Shipped,0.0
O001930,C00822,2025-12-03,Cancelled,4.99
O001931,C00917,2024-12-04,Shipped,0.0
O001932,C00895,2024-11-05,Delivered,4.99
O001933,C00141,2025-12-18,Delivered,7.99
O001934,C00067,2024-12-12,Delivered,4.99
O001935,C00733,2024-12-27,Delivered,0.0
O001936,C00808,2024-11-09,Delivered,19.99
O001937,C00948,2025-11-29,Delivered,7.99
O001938,C00885,2025-03-05,Delivered,12.99
O001939,C00665,2025-08-24,Cancelled,4.99
O001940,C00088,2025-10-14,Shipped,7.99
O001941,C00806,2024-11-05,Returned,4.99
O001942,C00289,2024-12-08,Delivered,0.0
O001943,C00429,2025-11-08,Delivered,0.0
O001944,C00975,2024-11-13,Delivered,4.99
O001945,C00808,2025-09-25,Delivered,0.0
O001946,C00325,2025-12-11,Delivered,19.99
O001947,C00073,2025-05-02,Delivered,0.0
O001948,C00511,2025-08-09,Delivered,4.99
O001949,C00677,2025-10-06,Delivered,4.99
O001950,C00430,2025-11-06,Delivered,4.99
O001951,C00800,2024-11-24,Delivered,7.99
O001952,C00066,2024-02-15,Delivered,0.0
O001953,C00802,2024-11-26,Delivered,7.99
O001954,C00721,2025-06-18,Delivered,4.99
O001955,C00397,2024-12-14,Delivered,7.99
O001956,C00936,2025-08-14,Delivered,7.99
O001957,C00055,2024-11-10,Shipped,12.99
O001958,C00221,2025-05-14,Shipped,12.99
O001959,C00882,2024-06-27,Delivered,7.99
O001960,C00035,2025-08-15,Delivered,4.99
O001961,C00966,2025-02-08,Delivered,4.99
O001962,C00207,2024-07-11,Delivered,7.99
O001963,C00860,2024-09-22,Delivered,12.99
O001964,C00616,2025-08-14,Delivered,0.0
O001965,C00793,2024-12-25,Delivered,4.99
O001966,C00900,2024-07-20,Delivered,7.99
O001967,C00352,2025-12-20,Delivered,4.99
O001968,C00878,2025-07-20,Delivered,4.99
O001969,C00386,2025-12-16,Shipped,4.99
O001970,C00700,2024-12-05,Delivered,7.99
O001971,C00429,2024-12-22,Delivered,19.99
O001972,C00196,2025-11-25,Processing,4.99
O001973,C00261,2025-01-21,Returned,0.0
O001974,C00051,2025-07-14,Delivered,0.0
O001975,C00438,2024-08-17,Delivered,0.0
O001976,C00438,2024-12-12,Delivered,7.99
O001977,C00909,2024-05-02,Delivered,4.99
O001978,C00228,2024-07-12,Shipped,0.0
O001979,C00837,2024-01-01,Returned,7.99
O001980,C00368,2024-02-02,Delivered,7.99
O001981,C00786,2025-12-23,Delivered,0.0
O001982,C00153,2024-08-09,Delivered,4.99
O001983,C00273,2025-06-10,Delivered,19.99
O001984,C00893,2025-11-04,Cancelled,4.99
O001985,C00931,2025-02-14,Cancelled,7.99
O001986,C00969,2024-06-02,Delivered,4.99
O001987,C00885,2025-07-30,Delivered,7.99
O001988,C00487,2025-04-08,Delivered,7.99
O001989,C00740,2025-08-01,Delivered,7.99
O001990,C00986,2025-08-30,Shipped,12.99
O001991,C00101,2025-12-23,Delivered,19.99
O001992,C00713,2025-03-10,Delivered,7.99
O001993,C00913,2024-11-05,Delivered,0.0
O001994,C00767,2025-05-29,Shipped,4.99
O001995,C00417,2024-03-04,Delivered,7.99
O001996,C00452,2025-11-25,Cancelled,7.99
O001997,C00341,2024-04-28,Cancelled,0.0
O001998,C00917,2024-10-30,Returned,0.0
O001999,C00336,2025-10-18,Delivered,7.99
O002000,C00148,2025-04-05,Delivered,0.0
O002001,C00502,2024-11-23,Delivered,4.99
O002002,C00535,2024-12-22,Delivered,7.99
O002003,C00258,2025-11-10,Delivered,7.99
O002004,C00059,2024-11-04,Delivered,0.0
O002005,C00712,2025-11-15,Delivered,0.0
O002006,C00741,2024-03-25,Cancelled,0.0
O002007,C00850,2025-09-06,Delivered,0.0
O002008,C00199,2025-11-07,Delivered,7.99
O002009,C00172,2024-06-24,Shipped,4.99
O002010,C00970,2024-12-07,Shipped,0.0
O002011,C00851,2024-06-11,Cancelled,0.0
O002012,C00525,2025-07-13,Shipped,0.0
O002013,C00784,2025-01-29,Returned,19.99
O002014,C00177,2025-05-15,Delivered,4.99
O002015,C00607,2024-07-05,Delivered,12.99
O002016,C00631,2024-07-17,Delivered,12.99
O002017,C00107,2024-02-04,Delivered,4.99
O002018,C00867,2024-10-24,Delivered,7.99
O002019,C00307,2025-02-23,Delivered,0.0
O002020,C00069,2025-11-11,Delivered,7.99
O002021,C00651,2025-06-13,Delivered,0.0
O002022,C00556,2024-12-08,Delivered,12.99
O002023,C00807,2025-12-15,Cancelled,0.0
O002024,C00511,2025-07-23,Delivered,7.99
O002025,C00046,2025-12-07,Shipped,0.0
O002026,C00963,2025-01-23,Delivered,12.99
O002027,C00469,2024-08-22,Cancelled,4.99
O002028,C00130,2024-02-17,Cancelled,7.99
O002029,C00864,2025-07-28,Delivered,4.99
O002030,C00078,2024-04-30,Delivered,4.99
O002031,C00973,2024-10-04,Delivered,7.99
O002032,C00629,2025-01-27,Processing,19.99
O002033,C00978,2025-02-28,Cancelled,0.0
O002034,C00650,2025-04-08,Cancelled,12.99
O002035,C00910,2024-06-12,Delivered,7.99
O002036,C00148,2024-11-19,Delivered,12.99
O002037,C00080,2025-04-26,Cancelled,4.99
O002038,C00749,2025-12-21,Delivered,4.99
O002039,C00332,2025-07-29,Delivered,12.99
O002040,C00423,2025-12-04,Delivered,4.99
O002041,C00609,2025-08-25,Returned,4.99
O002042,C00861,2025-03-30,Delivered,0.0
O002043,C00561,2024-07-02,Delivered,0.0
O002044,C00275,2025-06-13,Delivered,7.99
O002045,C00424,2025-05-02,Shipped,7.99
O002046,C00585,2025-04-10,Delivered,7.99
O002047,C00650,2024-12-28,Delivered,0.0
O002048,C00423,2025-01-24,Delivered,4.99
O002049,C00544,2024-11-02,Shipped,4.99
O002050,C00260,2025-01-16,Processing,4.99
O002051,C00386,2024-07-06,Shipped,12.99
O002052,C00296,2025-10-07,Delivered,7.99
O002053,C00289,2024-06-27,Cancelled,0.0
O002054,C00644,2024-03-22,Delivered,12.99
O002055,C00692,2024-12-09,Delivered,4.99
O002056,C00876,2025-06-06,Delivered,7.99
O002057,C00363,2024-12-09,Delivered,0.0
O002058,C00090,2024-09-06,Shipped,7.99
O002059,C00861,2025-02-22,Delivered,0.0
O002060,C00584,2024-11-07,Delivered,4.99
O002061,C00502,2025-12-08,Delivered,0.0
O002062,C00970,2025-12-04,Delivered,0.0
O002063,C00371,2025-01-02,Delivered,0.0
O002064,C00815,2024-10-30,Delivered,0.0
O002065,C00015,2025-08-05,Delivered,0.0
O002066,C00788,2024-01-31,Delivered,7.99
O002067,C00715,2024-12-22,Delivered,0.0
O002068,C00662,2024-11-03,Shipped,7.99
O002069,C00400,2025-12-03,Delivered,0.0
O002070,C00305,2024-01-10,Cancelled,19.99
O002071,C00335,2025-02-16,Returned,19.99
O002072,C00700,2025-08-08,Shipped,0.0
O002073,C00782,2024-12-26,Delivered,7.99
O002074,C00050,2024-03-22,Delivered,0.0
O002075,C00454,2025-12-22,Processing,19.99
O002076,C00059,2025-01-15,Delivered,4.99
O002077,C00302,2025-04-23,Delivered,0.0
O002078,C00907,2024-08-05,Delivered,4.99
O002079,C00827,2024-12-25,Delivered,0.0
O002080,C00234,2024-12-06,Processing,4.99
O002081,C00553,2024-03-11,Delivered,7.99
O002082,C00277,2024-04-13,Delivered,4.99
O002083,C00337,2025-11-04,Delivered,4.99
O002084,C00875,2024-08-07,Delivered,0.0
O002085,C00560,2024-07-04,Delivered,0.0
O002086,C00682,2025-01-04,Delivered,0.0
O002087,C00291,2025-08-30,Delivered,12.99
O002088,C00545,2024-02-26,Delivered,0.0
O002089,C00674,2025-03-14,Shipped,7.99
O002090,C00773,2024-04-27,Delivered,4.99
O002091,C00357,2024-01-30,Delivered,0.0
O002092,C00570,2024-02-16,Delivered,7.99
O002093,C00803,2025-11-03,Delivered,4.99
O002094,C00229,2024-04-26,Cancelled,4.99
O002095,C00530,2024-02-08,Shipped,7.99
O002096,C00701,2024-12-09,Delivered,4.99
O002097,C00358,2025-11-06,Delivered,4.99
O002098,C00477,2024-08-24,Shipped,7.99
O002099,C00210,2024-12-03,Delivered,7.99
O002100,C00250,2024-02-03,Delivered,0.0
O002101,C00213,2024-12-13,Processing,4.99
O002102,C00936,2025-03-15,Delivered,0.0
O002103,C00423,2025-03-07,Processing,0.0
O002104,C00072,2024-11-02,Delivered,7.99
O002105,C00790,2024-10-17,Delivered,12.99
O002106,C00854,2024-04-14,Delivered,12.99
O002107,C00635,2024-11-14,Delivered,0.0
O002108,C00168,2024-04-06,Delivered,4.99
O002109,C00928,2025-08-28,Delivered,7.99
O002110,C00583,2025-12-20,Delivered,0.0
O002111,C00877,2025-12-21,Delivered,7.99
O002112,C00858,2025-11-14,Delivered,7.99
O002113,C00235,2025-04-08,Delivered,12.99
O002114,C00477,2025-07-09,Delivered,0.0
O002115,C00835,2024-09-15,Delivered,0.0
O002116,C00968,2025-05-10,Delivered,12.99
O002117,C00297,2024-12-16,Delivered,7.99
O002118,C00206,2024-12-25,Delivered,12.99
O002119,C00419,2025-08-21,Delivered,0.0
O002120,C00569,2024-09-11,Shipped,7.99
O002121,C00656,2024-10-20,Delivered,7.99
O002122,C00870,2025-12-05,Delivered,0.0
O002123,C00913,2024-02-20,Cancelled,4.99
O002124,C00329,2024-12-26,Delivered,7.99
O002125,C00614,2025-11-30,Delivered,0.0
O002126,C00246,2025-04-18,Shipped,0.0
O002127,C00503,2025-02-09,Delivered,7.99
O002128,C00153,2024-08-15,Cancelled,4.99
O002129,C00050,2024-11-06,Delivered,12.99
O002130,C00465,2025-11-09,Delivered,4.99
O002131,C00890,2025-02-23,Processing,0.0
O002132,C00748,2025-01-12,Delivered,19.99
O002133,C00172,2024-04-06,Delivered,12.99
O002134,C00418,2024-01-14,Delivered,0.0
O002135,C00768,2025-12-19,Delivered,7.99
O002136,C00039,2024-11-18,Delivered,0.0
O002137,C00530,2025-04-11,Delivered,0.0
O002138,C00977,2024-03-16,Delivered,0.0
O002139,C00757,2025-06-25,Delivered,0.0
O002140,C00126,2025-12-08,Delivered,12.99
O002141,C00344,2025-03-12,Delivered,7.99
O002142,C00370,2024-05-05,Delivered,19.99
O002143,C00492,2025-03-19,Returned,7.99
O002144,C00736,2025-08-28,Delivered,4.99
O002145,C00895,2024-11-28,Delivered,7.99
O002146,C00300,2025-11-19,Shipped,19.99
O002147,C00339,2025-05-29,Shipped,7.99
O002148,C00718,2025-11-26,Delivered,7.99
O002149,C00353,2025-05-03,Cancelled,19.99
O002150,C00659,2024-05-10,Delivered,0.0
O002151,C00789,2024-10-11,Cancelled,7.99
O002152,C00933,2024-07-09,Delivered,12.99
O002153,C00390,2025-11-29,Delivered,19.99
O002154,C00095,2025-08-23,Delivered,0.0
O002155,C00876,2025-06-20,Shipped,4.99
O002156,C00772,2024-10-02,Delivered,7.99
O002157,C00022,2024-06-26,Delivered,0.0
O002158,C00496,2025-08-20,Delivered,7.99
O002159,C00702,2024-12-22,Cancelled,0.0
O002160,C00438,2024-07-27,Shipped,4.99
O002161,C00654,2025-04-25,Delivered,4.99
O002162,C00623,2024-02-03,Delivered,4.99
O002163,C00624,2024-10-28,Delivered,4.99
O002164,C00355,2024-12-20,Delivered,4.99
O002165,C00157,2024-05-28,Cancelled,0.0
O002166,C00443,2025-12-26,Delivered,0.0
O002167,C00790,2024-07-15,Delivered,0.0
O002168,C00857,2024-05-09,Delivered,0.0
O002169,C00673,2024-07-10,Delivered,7.99
O002170,C00647,2025-08-30,Delivered,7.99
O002171,C00716,2024-12-05,Delivered,0.0
O002172,C00816,2025-03-02,Delivered,0.0
O002173,C00671,2024-01-18,Delivered,7.99
O002174,C00767,2024-01-29,Delivered,4.99
O002175,C00526,2024-12-12,Delivered,19.99
O002176,C00309,2025-10-19,Delivered,7.99
O002177,C00313,2025-11-21,Shipped,4.99
O002178,C00622,2024-03-24,Delivered,0.0
O002179,C00385,2025-02-01,Delivered,4.99
O002180,C00202,2025-12-01,Shipped,0.0
O002181,C00422,2024-11-21,Delivered,0.0
O002182,C00817,2025-11-01,Delivered,0.0
O002183,C00688,2024-05-13,Delivered,7.99
O002184,C00129,2025-12-09,Delivered,4.99
O002185,C00745,2025-08-16,Delivered,0.0
O002186,C00264,2025-12-11,Delivered,7.99
O002187,C00632,2025-06-20,Cancelled,4.99
O002188,C00652,2024-11-13,Cancelled,4.99
O002189,C00168,2025-12-10,Delivered,0.0
O002190,C00420,2024-09-04,Delivered,7.99
O002191,C00742,2024-11-02,Delivered,19.99
O002192,C00097,2025-07-09,Delivered,0.0
O002193,C00423,2025-08-27,Delivered,0.0
O002194,C00066,2025-12-06,Cancelled,0.0
O002195,C00013,2024-07-11,Delivered,0.0
O002196,C00562,2025-09-29,Returned,4.99
O002197,C00835,2025-08-06,Delivered,12.99
O002198,C00162,2024-02-28,Shipped,12.99
O002199,C00878,2024-11-21,Delivered,0.0
O002200,C00062,2024-09-12,Delivered,4.99
O002201,C00234,2024-10-05,Delivered,7.99
O002202,C00119,2025-12-25,Delivered,4.99
O002203,C00070,2025-05-23,Delivered,4.99
O002204,C00156,2025-07-22,Delivered,0.0
O002205,C00876,2025-12-23,Delivered,4.99
O002206,C00137,2024-11-18,Delivered,4.99
O002207,C00552,2025-10-03,Shipped,7.99
O002208,C00832,2024-12-08,Delivered,7.99
O002209,C00310,2025-11-15,Delivered,0.0
O002210,C00275,2024-06-23,Delivered,0.0
O002211,C00424,2025-12-13,Processing,12.99
O002212,C00854,2024-07-22,Delivered,4.99
O002213,C00424,2024-10-29,Delivered,12.99
O002214,C00105,2025-08-20,Delivered,0.0
O002215,C00164,2024-11-24,Cancelled,4.99
O002216,C00848,2025-04-16,Shipped,4.99
O002217,C00156,2024-12-12,Delivered,12.99
O002218,C00912,2025-08-09,Delivered,0.0
O002219,C00811,2024-07-29,Delivered,0.0
O002220,C00157,2024-02-23,Delivered,4.99
O002221,C00459,2024-09-30,Delivered,12.99
O002222,C00545,2024-12-22,Shipped,19.99
O002223,C00281,2024-06-13,Returned,19.99
O002224,C00638,2024-11-10,Delivered,19.99
O002225,C00265,2024-11-26,Delivered,0.0
O002226,C00864,2024-02-21,Delivered,0.0
O002227,C00339,2025-03-21,Delivered,0.0
O002228,C00009,2025-11-20,Shipped,4.99
O002229,C00730,2024-06-01,Delivered,12.99
O002230,C00164,2025-04-05,Delivered,12.99
O002231,C00501,2025-06-11,Delivered,0.0
O002232,C00732,2024-12-03,Delivered,7.99
O002233,C00533,2025-07-09,Cancelled,12.99
O002234,C00452,2024-11-30,Delivered,4.99
O002235,C00862,2025-01-04,Shipped,0.0
O002236,C00180,2024-01-07,Delivered,4.99
O002237,C00118,2025-07-02,Shipped,4.99
O002238,C00652,2025-06-09,Delivered,7.99
O002239,C00676,2024-02-01,Shipped,4.99
O002240,C00721,2024-11-14,Delivered,0.0
O002241,C00530,2025-12-24,Delivered,19.99
O002242,C00332,2024-12-03,Delivered,4.99
O002243,C00773,2025-01-02,Delivered,4.99
O002244,C00552,2025-11-29,Delivered,19.99
O002245,C00064,2025-07-21,Delivered,0.0
O002246,C00183,2025-03-19,Returned,0.0
O002247,C00238,2025-09-29,Delivered,12.99
O002248,C00248,2025-11-13,Shipped,0.0
O002249,C00752,2024-12-16,Processing,7.99
O002250,C00574,2024-12-22,Delivered,0.0
O002251,C00325,2024-11-21,Delivered,0.0
O002252,C00979,2025-12-20,Delivered,4.99
O002253,C00535,2025-07-06,Delivered,0.0
O002254,C00457,2024-03-20,Delivered,7.99
O002255,C00448,2025-11-13,Returned,7.99
O002256,C00821,2024-12-24,Delivered,19.99
O002257,C00163,2024-03-05,Delivered,7.99
O002258,C00178,2025-02-13,Delivered,0.0
O002259,C00145,2024-12-02,Cancelled,12.99
O002260,C00201,2025-11-18,Delivered,7.99
O002261,C00152,2024-07-11,Delivered,7.99
O002262,C00648,2025-10-29,Delivered,12.99
O002263,C00327,2025-02-21,Delivered,7.99
O002264,C00173,2024-02-18,Returned,4.99
O002265,C00208,2025-12-21,Shipped,7.99
O002266,C00245,2025-01-10,Delivered,0.0
O002267,C00890,2024-09-21,Delivered,0.0
O002268,C00712,2024-12-20,Delivered,7.99
O002269,C00856,2025-11-11,Delivered,0.0
O002270,C00467,2024-10-06,Delivered,0.0
O002271,C00312,2024-07-02,Delivered,0.0
O002272,C00806,2024-05-08,Delivered,7.99
O002273,C00434,2024-09-28,Processing,4.99
